KEY,logFC_lo,FDR_lo,logFC_med,FDR_med,logFC_hi,FDR_hi,SYMBOL,pass_lo,pass_med,pass_hi,pass_any,mean_abs_logFC,dir_consistent,in_GO_focus,score
Cenpc1,0.5044152831501174,0.02080306828566122,0.4448014236857265,0.07497486722627093,0.38273503323949765,0.10856362514358983,Cenpc1,FALSE,FALSE,FALSE,FALSE,0.44398391335844717,FALSE,TRUE,2.1192610539031556
Ndufb10,-0.512415334194384,0.021482790822643327,-0.43486142440889264,0.07524830699312743,-0.38403390309927143,0.11609931803738423,Ndufb10,FALSE,FALSE,FALSE,FALSE,0.443770220567516,FALSE,TRUE,2.119203014315316
Hk1,-0.5414871670040409,0.0420344638732611,-0.43434823250930066,0.1258750958978578,-0.3546095270219016,0.29019685108889526,Hk1,FALSE,FALSE,FALSE,FALSE,0.4434816421784144,FALSE,TRUE,2.1191246355797038
Lyar,-0.5328257416221067,0.03287207828183781,-0.3067062552269548,0.17386279374886257,-0.4888325453426354,0.10644301270641096,Lyar,FALSE,FALSE,FALSE,FALSE,0.44278818073056564,FALSE,TRUE,2.1189362894195916
Fmn2,0.5808864851595565,0.016066209489678154,0.39654962312396247,0.08189106013836182,0.34299512250066844,0.14081131729784147,Fmn2,FALSE,FALSE,FALSE,FALSE,0.44014374359472913,FALSE,TRUE,2.11821805254898
Jmjd8,-0.5520277516991419,0.030106850624962073,-0.36362031610039836,0.13554364711262587,-0.4039347321499882,0.17137434119232386,Jmjd8,FALSE,FALSE,FALSE,FALSE,0.4398609333165095,FALSE,TRUE,2.1181412404491753
Rps13,-0.49181981522407625,0.016957159416646952,-0.4034725489096207,0.07497486722627093,-0.4213650712646819,0.06997996347852938,Rps13,FALSE,FALSE,FALSE,FALSE,0.4388858117994596,FALSE,TRUE,2.1178763945893966
Rps9,-0.4805700064601872,0.016066209489678154,-0.36508429740806037,0.07497486722627093,-0.4683739925415189,0.05619265503433116,Rps9,FALSE,FALSE,FALSE,FALSE,0.43800943213658883,FALSE,TRUE,2.1176383673063888
Rps4x,-0.5319287701522288,0.02306886900793318,-0.3877231365541789,0.09916220176630741,-0.39292669857468,0.1392825666216873,Rps4x,FALSE,FALSE,FALSE,FALSE,0.43752620176036255,FALSE,TRUE,2.1175071205210134
Rps8,-0.45094537104456656,0.01779367490620875,-0.39883429777085055,0.07497486722627093,-0.46136156407047313,0.05619265503433116,Rps8,FALSE,FALSE,FALSE,FALSE,0.4370470776286301,FALSE,TRUE,2.1173769890036684
Nsl1,0.4354417826783711,0.4218925671331101,-0.8538416901277346,0.20836883319609437,-0.02104794327511217,0.9843924103280529,Nsl1,FALSE,FALSE,FALSE,FALSE,0.4367771386937393,FALSE,TRUE,2.117303672798407
Socs3,-0.5682701842509257,0.07696924991499511,-0.5848749390261476,0.1098527230332113,-0.15152378068893313,0.7300501355205669,Socs3,FALSE,FALSE,FALSE,FALSE,0.4348896346553355,FALSE,TRUE,2.1167910211738183
Ak1,-0.41169514612535973,0.20994345504282616,-0.6321644619228186,0.1135146840242073,-0.2593743122612473,0.5779797991068805,Ak1,FALSE,FALSE,FALSE,FALSE,0.43441130676980855,FALSE,TRUE,2.1166611059192744
Pfkm,-0.5865202235551461,0.025919691081530947,-0.39723686360571797,0.12257414287924659,-0.31944386479322073,0.2908596763906497,Pfkm,FALSE,FALSE,FALSE,FALSE,0.43440031731802825,FALSE,TRUE,2.1166581211519873
Pfkl,-0.4895243148780537,0.0312846664025007,-0.44243896983143394,0.08911666932723103,-0.3710532411575498,0.1728403348407732,Pfkl,FALSE,FALSE,FALSE,FALSE,0.4343388419556791,FALSE,TRUE,2.116641424263536
Aldoc,-0.6882247024262016,0.02870837605963066,-0.4003822778547539,0.17666185254011266,-0.21285862225065078,0.5852765514509384,Aldoc,FALSE,FALSE,FALSE,FALSE,0.4338218675105354,FALSE,TRUE,2.11650101249022
Utp4,-0.454876281194013,0.04462053271777405,-0.3401232382051975,0.13780853873928914,-0.5057323598407399,0.09632267353862811,Utp4,FALSE,FALSE,FALSE,FALSE,0.4335772930799835,FALSE,TRUE,2.1164345853586193
Hspb1,-0.7762617023904692,0.02605083828078899,-0.18471771002938464,0.5272094427882813,-0.33949557878427417,0.3704299919777851,Hspb1,FALSE,FALSE,FALSE,FALSE,0.4334916637347093,FALSE,TRUE,2.116411328177668
Gstp1,-0.47504801662442997,0.05174092797326765,-0.5052189889888457,0.08911666932723103,-0.32006764610704685,0.29671821983040014,Gstp1,FALSE,FALSE,FALSE,FALSE,0.43344488390677416,FALSE,TRUE,2.116398622639401
Ndufa1,-0.38003540031283833,0.0369250075422652,-0.4594060944073002,0.07497486722627093,-0.45868745773643216,0.07061454885062271,Ndufa1,FALSE,FALSE,FALSE,FALSE,0.4327096508188569,FALSE,TRUE,2.1161989311795137
Ckmt1,-0.5153516252402266,0.06306459768969958,-0.4178068169662401,0.1516436699982485,-0.36340906048753663,0.30896200458173223,Ckmt1,FALSE,FALSE,FALSE,FALSE,0.4321891675646678,FALSE,TRUE,2.1160575664033847
Smc5,0.5597607880955717,0.02246988080647767,0.40804547669744995,0.09548710552561702,0.3255883991903916,0.2291967351530388,Smc5,FALSE,FALSE,FALSE,FALSE,0.4311315546611378,FALSE,TRUE,2.115770315641453
Uqcc3,-0.6272036574818465,0.023368007672392086,-0.3648217372118303,0.13084478479319478,-0.29630469568147744,0.3006098232400284,Uqcc3,FALSE,FALSE,FALSE,FALSE,0.42944336345838474,FALSE,TRUE,2.115311797966736
Rpp25l,-0.5151868551571606,0.07373477250432989,-0.42896068175800073,0.15009985621185723,-0.34327180534888635,0.3434295994191534,Rpp25l,FALSE,FALSE,FALSE,FALSE,0.42913978075468256,FALSE,TRUE,2.115229344015336
Cyb5r3,-0.5601183204999298,0.03480648804724967,-0.39730791986191694,0.13824909927843337,-0.3218108656499874,0.3197412545455461,Cyb5r3,FALSE,FALSE,FALSE,FALSE,0.4264123686706114,FALSE,TRUE,2.114488570905783
Thra,-0.5725418864192573,0.030115706472037384,-0.42608561459808136,0.11618833511698733,-0.28051765639786286,0.37730328660900575,Thra,FALSE,FALSE,FALSE,FALSE,0.4263817191384005,FALSE,TRUE,2.114480246403074
Nusap1,0.6620402751761787,0.05304102690773066,-0.058571136113057864,0.8843709372912929,0.5535971262232835,0.20604610903798895,Nusap1,FALSE,FALSE,FALSE,FALSE,0.42473617917084,FALSE,TRUE,2.114033312928744
Kifc1,0.5597254895954229,0.4151646649463933,0.2916455804507641,0.7080024878552909,0.419686452201327,0.6761463291186489,Kifc1,FALSE,FALSE,FALSE,FALSE,0.4236858407491713,FALSE,TRUE,2.11374803793739
G6pc3,-0.47512081526498395,0.04396025249372232,-0.43197830658855185,0.09868939971947113,-0.35770142749750633,0.21656819869592342,G6pc3,FALSE,FALSE,FALSE,FALSE,0.421600183117014,FALSE,TRUE,2.1131815672164236
