KEY,logFC_lo,FDR_lo,logFC_med,FDR_med,logFC_hi,FDR_hi,SYMBOL,pass_lo,pass_med,pass_hi,pass_any,mean_abs_logFC,dir_consistent,in_GO_focus,score
Ppp1r7,-0.195924328559828,0.16599391575349587,-0.15031797695665006,0.3120219130326952,-0.05308002303488113,0.8084553666698914,Ppp1r7,FALSE,FALSE,FALSE,FALSE,0.13310744285045306,FALSE,FALSE,0.035191893394368734
Ctu2,-0.07524327620623872,0.6911208442029793,-0.20678520299624115,0.2723154944325138,-0.1172381252666157,0.6430879831106097,Ctu2,FALSE,FALSE,FALSE,FALSE,0.1330888681563652,FALSE,FALSE,0.035186871029302166
Asph,0.1954168660862905,0.08495972340231922,0.11123774033656542,0.346330309947895,0.09256673681052696,0.5590636066347314,Asph,FALSE,FALSE,FALSE,FALSE,0.1330737810777943,FALSE,FALSE,0.03518279167187035
Aff4,0.17676483012871458,0.34914052942357365,0.20570114641744652,0.3135800031211433,0.016663985486353283,0.9645037666394128,Aff4,FALSE,FALSE,FALSE,FALSE,0.1330433206775048,FALSE,FALSE,0.03517455556043809
Tgoln1,0.2752177419912396,0.03864412666210684,0.09280515773633091,0.4763863174895294,0.03104421313320138,0.8800124098189297,Tgoln1,FALSE,FALSE,FALSE,FALSE,0.13302237095359062,FALSE,FALSE,0.035168891016998334
Spi1,-0.09457218180437477,0.8261073225526435,-0.18701609544353764,0.6610333317521223,0.11744347930707655,0.8431475850104174,Spi1,FALSE,FALSE,FALSE,FALSE,0.13301058551832964,FALSE,FALSE,0.035165704382641445
Stx18,-0.12221723718067778,0.38608505196122195,-0.10442449205773041,0.4899053337973625,-0.1723559727924986,0.37415096741683396,Stx18,FALSE,FALSE,FALSE,FALSE,0.13299923401030225,FALSE,FALSE,0.0351626350767837
Dio1,-0.02651435966310367,0.9735428783984378,-0.27546138925415864,0.7173514074210338,-0.09702163759868121,0.9347815582306359,Dio1,FALSE,FALSE,FALSE,FALSE,0.13299912883864784,FALSE,FALSE,0.035162606639683174
Ss18l1,-0.17335090750218196,0.21381929317095824,-0.1866983426919333,0.21078361522826058,-0.038931113180236565,0.8645344729382035,Ss18l1,FALSE,FALSE,FALSE,FALSE,0.13299345445811728,FALSE,FALSE,0.03516107235812697
Adgrf1,0.1853133069048356,0.6295534832188838,0.06382541740355707,0.8836727456948127,0.14973016592959132,0.787969696283249,Adgrf1,FALSE,FALSE,FALSE,FALSE,0.13295629674599466,FALSE,FALSE,0.03515102537730265
Magohb,-0.2743942676461697,0.20572413475183718,-0.06550303231619026,0.7859045493647401,-0.058909670066241926,0.8630078587834915,Magohb,FALSE,FALSE,FALSE,FALSE,0.13293565667620064,FALSE,FALSE,0.03514544456046579
Smim12,-0.16448618508922408,0.4279816287578331,-0.09548966541782056,0.6706690457706295,-0.13860709485159406,0.6330295414080954,Smim12,FALSE,FALSE,FALSE,FALSE,0.1328609817862129,FALSE,FALSE,0.03512525340377431
Lmo4,-0.1320929104637436,0.42312085943360533,-0.22427525080975652,0.20759309558593936,0.04206201038185853,0.8797388443604395,Lmo4,FALSE,FALSE,FALSE,FALSE,0.13281005721845288,FALSE,FALSE,0.035111484037294395
Zfp384,0.07585829589944337,0.6802019839175963,0.1324252106118906,0.46769983208976623,0.19014481088374735,0.4169495874309355,Zfp384,FALSE,FALSE,FALSE,FALSE,0.13280943913169377,FALSE,FALSE,0.03511131691436185
Adgrl3,-0.3271167180123884,0.039141304713893335,-0.043169904703376005,0.7942387677079837,0.028077822469999347,0.9079347796936053,Adgrl3,FALSE,FALSE,FALSE,FALSE,0.13278814839525457,FALSE,FALSE,0.03510556016539856
Tbca,-0.0574192674398164,0.7735745819864532,-0.015857532748083436,0.9439804554246146,-0.3250151794703404,0.19757833023075963,Tbca,FALSE,FALSE,FALSE,FALSE,0.13276399321941343,FALSE,FALSE,0.03509902890783127
Btg3,0.1600653969867869,0.4819888366771217,0.20025245087901133,0.39355539502577064,0.03792201589119948,0.9246932735739727,Btg3,FALSE,FALSE,FALSE,FALSE,0.13274662125233258,FALSE,FALSE,0.03509433174511129
Igfbp7,0.15307427966877896,0.5915508877580314,-0.03799811623370264,0.9091651128347881,0.20713769814182825,0.5938444230203921,Igfbp7,FALSE,FALSE,FALSE,FALSE,0.13273669801476995,FALSE,FALSE,0.03509164862573145
Trpm4,-0.19466645961171425,0.425841668847711,-0.11026785299206132,0.680240793475957,-0.09312810910287972,0.8017497736739009,Trpm4,FALSE,FALSE,FALSE,FALSE,0.13268747390221844,FALSE,FALSE,0.035078339041081374
Gm44950,-0.1323913325809345,0.5989086054348375,-0.17487488996445277,0.4929371469885374,-0.09067792499295102,0.8057584314659083,Gm44950,FALSE,FALSE,FALSE,FALSE,0.1326480491794461,FALSE,FALSE,0.0350676790889188
Lsm14b,-0.16081687027915237,0.29555738635003037,-0.14424638843149928,0.37988511910752965,-0.09275951874408861,0.6831867155700002,Lsm14b,FALSE,FALSE,FALSE,FALSE,0.1326075924849134,FALSE,FALSE,0.03505674010449361
Pir,-0.16838468404481466,0.5970336906609619,0.20009922800296787,0.5097180556217675,0.02915947714545375,0.9568917316396195,Pir,FALSE,FALSE,FALSE,FALSE,0.13254779639774542,FALSE,FALSE,0.035040571990074626
Lrrc42,-0.09413935388479056,0.5720039326227537,-0.28721118666870593,0.12480339314001256,-0.01628697432548698,0.9555207755553253,Lrrc42,FALSE,FALSE,FALSE,FALSE,0.1325458382929945,FALSE,FALSE,0.035040042543029566
Necap2,-0.18124440021826427,0.3576063734221938,-0.031079910046269976,0.8918933140428124,-0.18531272477525107,0.4934562436302837,Necap2,FALSE,FALSE,FALSE,FALSE,0.13254567834659511,FALSE,FALSE,0.035039999295522775
Iqcg,-0.06010037052552031,0.8539988703181723,0.042710209172492686,0.8984292323025337,0.2948216968060393,0.4325929803916382,Iqcg,FALSE,FALSE,FALSE,FALSE,0.13254409216801744,FALSE,FALSE,0.03503957041266526
Msra,-0.1012281377999078,0.6723827828564496,-0.18510031387312242,0.4366744750786149,-0.11096553595372827,0.7380547417288067,Msra,FALSE,FALSE,FALSE,FALSE,0.1324313292089195,FALSE,FALSE,0.03500908071825104
Scaf11,0.20300083966034865,0.10803663039875643,0.1257636158212181,0.34644923866207156,0.06851075915895599,0.7169567892297267,Scaf11,FALSE,FALSE,FALSE,FALSE,0.1324250715468409,FALSE,FALSE,0.035007388724656245
A830035O19Rik,-0.04833235742934899,0.9413868005735055,-0.04523842652364868,0.9457216487369564,0.3035640862637836,0.6823987280779485,A830035O19Rik,FALSE,FALSE,FALSE,FALSE,0.13237829007226043,FALSE,FALSE,0.03499473959877647
Tmem131,0.16348107142433665,0.24104034229206556,0.09656031802695875,0.5292289698122555,0.13703159372859997,0.4900028655782945,Tmem131,FALSE,FALSE,FALSE,FALSE,0.13235766105996513,FALSE,FALSE,0.03498916177174903
Tfcp2,-0.1859355569494463,0.36470723401317817,-0.1417145923726446,0.5144231764609147,0.06941555024108137,0.8254456052124225,Tfcp2,FALSE,FALSE,FALSE,FALSE,0.1323552331877241,FALSE,FALSE,0.034988505305447525
Mta1,-0.12790489368918667,0.5215988316748992,-0.21402112322908984,0.30238123655152926,-0.055136820648629126,0.8657724145256687,Mta1,FALSE,FALSE,FALSE,FALSE,0.13235427918896855,FALSE,FALSE,0.034988247356110606
Thap11,-0.2386542103850191,0.13603712262375384,-0.14466618974633771,0.3883433153297412,-0.013562378522323115,0.9645496544366667,Thap11,FALSE,FALSE,FALSE,FALSE,0.13229425955122665,FALSE,FALSE,0.034972018796411194
Rbm5,0.10855645233522182,0.4487751564290006,0.16878869376533068,0.26969980592758636,0.11949126719425607,0.5582252029899603,Rbm5,FALSE,FALSE,FALSE,FALSE,0.13227880443160286,FALSE,FALSE,0.03496783992527981
Tmem189,-0.186052458217699,0.3466423323219544,-0.05850419138360907,0.7946428579949694,-0.15197634509407498,0.5816583105619446,Tmem189,FALSE,FALSE,FALSE,FALSE,0.13217766489846103,FALSE,FALSE,0.034940493059931826
Aldh18a1,0.006749882965372933,0.9721933262056326,-0.15311868668938544,0.36412140420252365,-0.23664744674469063,0.2761856437594963,Aldh18a1,FALSE,FALSE,FALSE,FALSE,0.132172005466483,FALSE,FALSE,0.03493896282027734
Abraxas2,0.24325217798884946,0.09402501649142093,0.1441915680690551,0.3394133155031358,-0.00886940135757186,0.9733309685873758,Abraxas2,FALSE,FALSE,FALSE,FALSE,0.13210438247182546,FALSE,FALSE,0.034920678407922644
Ttc41,0.14253843692366752,0.6879257757598414,0.07161458121447839,0.8540977444375744,0.18202704327696595,0.7052238284027338,Ttc41,FALSE,FALSE,FALSE,FALSE,0.13206002047170395,FALSE,FALSE,0.03490868347768909
Zbbx,-0.13965695882628504,0.8493974036491316,0.1108181713518197,0.8816017117697458,-0.14552005606132523,0.8944089075616969,Zbbx,FALSE,FALSE,FALSE,FALSE,0.13199839541314332,FALSE,FALSE,0.03489202083227075
Col4a2,0.18420797945880096,0.4128740801751021,-0.1324266442380999,0.5977489295168975,0.0792215155617173,0.8264314621238815,Col4a2,FALSE,FALSE,FALSE,FALSE,0.1319520464195394,FALSE,FALSE,0.0348794886438403
Ube2f,-0.22161721859192873,0.1465913363742851,0.031245756182126883,0.8589112891751388,-0.1429257483118267,0.49499899883399556,Ube2f,FALSE,FALSE,FALSE,FALSE,0.13192957436196076,FALSE,FALSE,0.0348734124804094
Pcgf3,0.17807565102316847,0.21486961178512404,0.210772367672309,0.18598641846202824,0.006809332735101314,0.9796922119613908,Pcgf3,FALSE,FALSE,FALSE,FALSE,0.13188578381019292,FALSE,FALSE,0.034861572062666615
Lzts3,-0.08801247391987133,0.8120211322901418,-0.26818843671171955,0.45373725915085383,-0.03936914159624161,0.9474093284805494,Lzts3,FALSE,FALSE,FALSE,FALSE,0.13185668407594417,FALSE,FALSE,0.03485370385832118
Thsd7b,0.005387659216895102,0.988520560761655,-0.2510329277135446,0.4923145824033823,-0.1390419957518123,0.7924644621204158,Thsd7b,FALSE,FALSE,FALSE,FALSE,0.13182086089408399,FALSE,FALSE,0.03484401771779595
Plekhb2,-0.11086968693726984,0.3571296682946153,-0.1529535884618891,0.2430703201961083,-0.13151930382881183,0.4396746481875857,Plekhb2,FALSE,FALSE,FALSE,FALSE,0.13178085974265694,FALSE,FALSE,0.034833201906531476
Zfand2b,0.09693454728434725,0.5759952371709586,-0.17115056879941948,0.34198813770430164,-0.12724660257888587,0.5984895437631904,Zfand2b,FALSE,FALSE,FALSE,FALSE,0.13177723955421752,FALSE,FALSE,0.03483222305283588
Tmprss6,0.08195478213809759,0.8323383432117476,0.20232519406694482,0.5777884658261331,-0.11091029700402133,0.8445246801033858,Tmprss6,FALSE,FALSE,FALSE,FALSE,0.13173009106968792,FALSE,FALSE,0.0348194746920541
Pcdhb21,-0.08557212131172731,0.7895792343514142,-0.22994903770991115,0.4610835337252275,-0.07963838847255067,0.8665832855839324,Pcdhb21,FALSE,FALSE,FALSE,FALSE,0.1317198491647297,FALSE,FALSE,0.03481670540899436
Gm13509,0.021961085271671177,0.9361129695229526,-0.15970659862904446,0.522829519524485,-0.21337730650717512,0.5127384730898528,Gm13509,FALSE,FALSE,FALSE,FALSE,0.1316816634692969,FALSE,FALSE,0.03480638047433449
Kpna1,0.1287739480399237,0.5695907693095469,0.22594562929170436,0.33257646493711845,-0.040208201425000034,0.9183063783578739,Kpna1,FALSE,FALSE,FALSE,FALSE,0.13164259291887603,FALSE,FALSE,0.03479581628594801
Man1a2,0.16046801982523728,0.1804237078517233,0.1411165386068154,0.2759599522105301,0.0933349267989021,0.5939724099658765,Man1a2,FALSE,FALSE,FALSE,FALSE,0.13163982841031827,FALSE,FALSE,0.034795068797394975
Sucla2,0.2435515328062099,0.09356533874743883,0.1459761382947109,0.33683320488948826,-0.005323239484829045,0.9831719364656961,Sucla2,FALSE,FALSE,FALSE,FALSE,0.13161697019524995,FALSE,FALSE,0.03478888822180648
B3galnt1,0.1300648475066586,0.42525077350645,0.1443971517981808,0.40729221481030026,0.12034611584301302,0.6103078548914072,B3galnt1,FALSE,FALSE,FALSE,FALSE,0.13160270504928415,FALSE,FALSE,0.03478503110467554
Trim47,-0.27468420586228093,0.5321764606315041,-0.058560034881262046,0.9033236605478221,-0.06139128953460604,0.9330461517298668,Trim47,FALSE,FALSE,FALSE,FALSE,0.13154517675938301,FALSE,FALSE,0.03476947617428625
Slc5a3,0.12810867058034425,0.5139051007692776,0.25007242580444533,0.22930223786494727,0.01645284548083925,0.965741105261516,Slc5a3,FALSE,FALSE,FALSE,FALSE,0.13154464728854295,FALSE,FALSE,0.034769333011990373
Slc35d3,0.1544239376860903,0.8792710730195173,-0.1920551495484738,0.8589112891751388,0.04806211767434432,0.9765259158911566,Slc35d3,FALSE,FALSE,FALSE,FALSE,0.13151373496963614,FALSE,FALSE,0.03476097470741374
Zfp346,-0.21155406586034164,0.3894425159853175,-0.01992515228249747,0.9457216487369564,0.1630544744614797,0.6246429154689386,Zfp346,FALSE,FALSE,FALSE,FALSE,0.13151123086810626,FALSE,FALSE,0.03476029762966552
Fbxo18,-0.08420090805847558,0.47234931947654235,-0.1684503317438848,0.18598641846202824,-0.14176808112218708,0.37551935445985263,Fbxo18,FALSE,FALSE,FALSE,FALSE,0.13147310697484915,FALSE,FALSE,0.03474998940554132
Prom2,-0.24966049032793114,0.20289843659209114,-0.13395090601954607,0.5159303382213982,0.010693801514699786,0.9755716489156836,Prom2,FALSE,FALSE,FALSE,FALSE,0.131435065954059,FALSE,FALSE,0.03473970358909614
Ubash3b,0.1410090588367694,0.6566931833982482,-0.02166203210713835,0.9542891958334968,0.23160521574601178,0.576054883373357,Ubash3b,FALSE,FALSE,FALSE,FALSE,0.13142543556330652,FALSE,FALSE,0.034737099651832685
Glrx,0.10776128488435921,0.607717444606092,0.18659488977163186,0.36964145460893116,0.09981990579901412,0.7380908778766705,Glrx,FALSE,FALSE,FALSE,FALSE,0.13139202681833506,FALSE,FALSE,0.03472806634485767
Vps4b,0.2205097208177298,0.10099773815294157,0.14283480148962013,0.31342750145128856,0.030789792705957275,0.8933521959354477,Vps4b,FALSE,FALSE,FALSE,FALSE,0.13137810500443572,FALSE,FALSE,0.03472430206042528
